44.973000000012384,12.052199999999878
44.97260000001237,12.052299999999878
44.97230000001236,12.052699999999877
44.97200000001235,12.053099999999876
44.971800000012344,12.053399999999876
44.97160000001234,12.053699999999875
44.97140000001233,12.053999999999874
44.971200000012324,12.054299999999873
44.970900000012314,12.054699999999873
44.97070000001231,12.054999999999872
44.9705000000123,12.055299999999871
44.97020000001229,12.05569999999987
44.97010000001229,12.05589999999987
44.970000000012284,12.056199999999869
44.96990000001228,12.056599999999868
44.96990000001228,12.056699999999868
44.96990000001228,12.056799999999868
44.96990000001228,12.056899999999867
44.96990000001228,12.056999999999867
44.96990000001228,12.057099999999867
44.96990000001228,12.057199999999867
44.96990000001228,12.057299999999866
44.96990000001228,12.057399999999866
44.96990000001228,12.057499999999866
44.96990000001228,12.057599999999866
44.96990000001228,12.057699999999866
44.96960000001227,12.057799999999865
44.96950000001227,12.058199999999864
44.969400000012264,12.058599999999863
44.969400000012264,12.058699999999863
44.969400000012264,12.058799999999863
44.969400000012264,12.058899999999863
44.969400000012264,12.058999999999862
44.969400000012264,12.059099999999862
44.969400000012264,12.059199999999862
44.969400000012264,12.059299999999862
44.969400000012264,12.059399999999862
44.96920000001226,12.05979999999986
44.96920000001226,12.05989999999986
44.96920000001226,12.05999999999986
44.96920000001226,12.06009999999986
44.96920000001226,12.06019999999986
44.96920000001226,12.06029999999986
44.96920000001226,12.06039999999986
44.96920000001226,12.060499999999859
44.96920000001226,12.060599999999859
44.96920000001226,12.060699999999859
44.96920000001226,12.060799999999858
44.96920000001226,12.060899999999858
44.969100000012254,12.060999999999858
44.969100000012254,12.061099999999858
44.969100000012254,12.061199999999857
44.969100000012254,12.061299999999857
44.969100000012254,12.061399999999857
44.969100000012254,12.061499999999857
44.969100000012254,12.061599999999856
44.969100000012254,12.061699999999856
44.969100000012254,12.061799999999856
44.969100000012254,12.061899999999856
44.969100000012254,12.061999999999856
44.969100000012254,12.062099999999855
44.96920000001226,12.062199999999855
44.96930000001226,12.062299999999855
44.96930000001226,12.062399999999855
44.96930000001226,12.062499999999854
